..\imagens_para_conversao\tijolo: .word 16, 16
.byte 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,81,81,81,81,0,81,81,81,81,81,81,81,81,81,0,
0,81,81,81,81,0,81,81,81,81,81,81,81,81,81,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,81,81,81,81,81,81,81,81,81,0,81,81,81,81,0,
0,81,81,81,81,81,81,81,81,81,0,81,81,81,81,0,
0,81,81,81,81,81,81,81,81,81,0,81,81,81,81,0,
0,8,72,72,8,0,8,8,8,8,0,8,8,8,8,0,
0,81,81,81,81,0,81,81,81,81,81,81,81,81,81,0,
0,81,81,81,81,0,81,81,81,81,81,81,81,81,81,0,
0,81,81,81,81,0,81,81,81,81,81,81,81,81,81,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,81,81,81,81,81,81,81,81,81,8,81,81,81,81,0,
0,81,81,81,81,81,81,81,81,81,8,81,81,81,81,0,
0,81,81,81,81,81,81,81,81,81,0,81,81,81,81,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


