costas1: .word 16, 16
.byte 255,255,255,255,255,255,255,100,100,92,255,255,255,255,255,255,
255,255,255,255,255,255,91,255,91,255,255,255,255,255,255,255,
255,255,255,255,255,91,182,255,173,173,173,255,255,255,255,255,
255,255,255,255,164,100,183,255,255,255,100,164,255,255,255,255,
255,255,255,255,83,92,110,174,110,110,92,83,255,255,255,255,
255,255,255,91,173,92,100,110,110,92,92,173,91,255,255,255,
255,255,92,109,255,255,247,255,255,247,255,255,174,92,255,255,
255,255,19,110,110,191,255,183,183,255,255,182,118,19,255,255,
255,255,19,92,101,101,109,110,110,109,101,101,92,19,255,255,
255,100,182,182,174,101,110,110,110,110,101,174,182,182,100,255,
19,118,182,255,255,255,255,255,255,255,255,255,255,255,183,18,
18,110,182,255,255,255,255,255,255,255,255,255,255,255,110,18,
255,92,110,182,191,255,255,255,255,255,255,182,182,118,28,255,
255,9,92,110,110,174,174,174,174,174,110,110,109,28,10,255,
74,156,75,92,92,101,101,101,101,101,101,92,92,75,156,74,
255,147,139,92,255,92,91,91,91,91,92,255,91,139,147,255,


