ge4: .word 16, 16
.byte 255,165,164,100,165,255,255,255,255,255,255,255,255,255,255,255,
100,182,255,255,173,100,246,255,255,255,255,255,255,255,255,255,
92,92,255,255,255,109,92,173,255,255,255,255,255,255,255,255,
255,173,182,255,110,174,255,101,173,255,255,255,255,255,255,255,
255,255,92,110,182,255,255,101,27,165,173,255,255,255,255,255,
255,255,164,247,255,255,110,109,183,182,173,100,100,247,255,255,
255,255,100,255,255,110,110,255,255,255,255,255,182,91,255,255,
255,255,100,101,110,182,255,255,255,255,255,255,255,183,92,255,
255,255,182,100,183,255,255,255,255,255,255,255,255,255,110,165,
255,255,100,183,255,255,255,255,255,255,255,255,255,255,183,92,
255,255,173,100,91,91,91,247,255,255,255,255,255,255,191,92,
255,255,101,91,10,9,10,247,255,255,255,182,164,246,183,91,
255,102,94,183,173,82,246,255,255,255,173,156,66,92,110,100,
255,12,175,175,101,100,255,255,191,255,164,66,83,101,92,255,
255,85,94,20,92,109,110,110,110,110,110,92,92,92,246,255,
255,182,174,182,173,92,91,91,91,83,92,100,173,255,255,255,


