..\imagens_para_conversao\5: .word 16, 16
.byte 244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,
244,244,245,255,255,255,255,255,255,255,255,255,244,244,244,244,
244,244,245,255,255,255,255,255,255,255,255,254,244,244,244,244,
244,244,245,255,255,244,244,244,244,244,244,244,244,244,244,244,
244,244,245,255,255,246,245,245,245,245,244,244,244,244,244,244,
244,244,246,255,255,255,255,255,255,254,244,244,244,244,244,244,
244,244,245,246,246,246,246,246,246,254,254,254,244,244,244,244,
244,244,244,244,244,244,244,244,244,246,255,255,244,244,244,244,
244,244,245,255,255,255,255,255,255,254,244,244,244,244,244,244,
244,244,245,255,255,255,255,255,255,254,244,244,244,244,244,244,
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,


