direita_inimigo2: .word 16, 16
.byte 255,255,255,247,173,255,255,255,255,100,173,182,255,255,255,255,
255,255,174,173,101,173,164,163,90,18,174,101,173,246,255,255,
255,182,173,182,91,163,189,189,181,89,18,19,10,10,91,182,
246,20,183,255,92,100,116,116,116,124,25,83,175,92,18,100,
246,19,183,255,255,11,26,116,116,116,115,90,173,167,247,255,
255,100,101,111,101,18,107,116,116,116,124,25,75,23,183,255,
255,255,99,27,26,115,188,116,116,116,116,116,98,19,102,183,
255,90,107,115,116,124,116,116,116,116,116,124,124,25,93,95,
172,99,189,116,116,116,116,116,116,116,116,116,116,116,17,102,
17,124,116,116,116,116,116,116,116,116,116,116,116,189,89,255,
17,107,116,116,116,188,188,124,188,188,124,116,116,116,17,246,
90,98,107,116,116,107,107,107,107,98,107,124,116,98,90,246,
255,17,98,107,26,26,107,107,107,107,98,90,107,17,246,255,
255,246,99,90,8,17,98,90,98,99,26,17,99,182,255,255,
255,255,173,17,116,98,17,17,17,9,246,246,255,255,255,255,
255,255,246,99,98,90,90,90,98,173,255,255,255,255,255,255,


