..\imagens_para_conversao\grape: .word 16, 16
.byte 242,242,242,242,242,89,170,242,242,242,242,242,242,242,242,242,
242,242,242,242,242,89,89,234,242,170,89,234,242,242,242,242,
242,242,242,242,242,89,234,153,161,161,242,242,242,242,242,242,
242,242,242,242,242,162,161,81,153,242,242,242,242,242,242,242,
242,242,242,162,161,170,89,0,89,234,170,161,162,242,242,242,
242,242,153,161,234,153,81,170,170,81,153,234,161,153,242,242,
242,234,153,242,242,161,170,242,242,170,161,242,242,153,234,242,
242,234,161,242,242,161,234,242,242,234,161,242,242,161,234,242,
242,242,89,170,242,161,89,242,234,89,161,242,170,89,242,242,
242,242,242,89,89,162,170,80,89,170,162,89,89,242,242,242,
242,242,242,161,234,242,242,153,242,242,242,234,161,242,242,242,
242,242,242,170,153,242,242,153,161,242,242,153,170,242,242,242,
242,242,242,242,161,81,89,161,161,89,81,161,242,242,242,242,
242,242,242,242,242,153,170,242,242,170,153,242,242,242,242,242,
242,242,242,242,242,170,153,242,242,153,170,242,242,242,242,242,
242,242,242,242,242,242,162,89,89,162,242,242,242,242,242,242,


